Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
RAVN,33.565,2.0212766,0.665,Strong Buy,113921,1203432797,54.29938934,0.6083,1362,Producer Manufacturing
RBB,15.49,1.64041995,0.25,Buy,4186,305448859,9.46289972,1.6289,355,Finance
RBBN,6.67,-1.18518519,-0.08,Buy,255277,968344020,,-1.6517,2209,Electronic Technology
RBCAA,36.48,1.84254606,0.66,Sell,15755,755726903,8.46028484,4.245,1092,Finance
RBNC,18.566,-0.07534984,-0.014,Sell,4414,302583098,12.22448845,1.5262,302,Finance
RC,12.81,2.97427653,0.37,Buy,309455,677565000,17.81979659,0.6998,,Finance
RCEL,18.25,3.92938497,0.69,Sell,91420,1884890000,,,98,Health Technology
RDHL,9.925,10.03325942,0.905,Strong Buy,334960,337426000,,-1.7764,,Health Technology
RDNT,18.51,1.25820569,0.23,Buy,149317,955784211,,-0.2061,6165,Health Services
RDUS,18.62,-2.10304942,-0.4,Strong Buy,152407,867178062,,-2.4296,383,Health Technology
RDVT,26.92,0.67314884,0.18,Buy,39395,327078000,,-0.8427,107,Technology Services
RDWR,27.45,1.59141377,0.43,Buy,178334,1268020694,91.06841928,0.3031,1094,Electronic Technology
REAL,20.47,-5.05565863,-1.09,Buy,1795788,1814065152,,-1.6768,2353,Retail Trade
REDU,6.0639,-0.10049423,-0.0061,Sell,8207,344621000,,-0.2086,4014,Commercial Services
REPL,41.8206,6.49503438,2.5506,Sell,315845,1932029484,,-1.7901,122,Health Technology
RES,3.285,3.30188679,0.105,Sell,996036,706498380,,-1.0612,2700,Industrial Services
RESI,16.155,-0.15451174,-0.025,Buy,438040,950528000,,-1.8524,220,Finance
REV,13.6699,1.4840386,0.1999,Buy,202557,726037575,,-6.7413,7100,Consumer Non-Durables
REVG,9.16,5.40851554,0.47,Sell,372257,581441992,,-0.4879,,Consumer Durables
REX,77.6,2.10526316,1.6,Sell,19793,463481200,117.75643012,0.6454,128,Process Industries
RFL,24.69,2.27837614,0.55,Buy,21640,389458910,,-0.649,19,Finance
RFP,6.275,2.86885246,0.175,Buy,139297,511623968,,-0.0711,6700,Process Industries
RGNX,49.005,-0.69908815,-0.345,Buy,215836,1832637516,,-2.4669,257,Health Technology
RGP,12.55,2.49081258,0.305,Buy,57082,408659580,15.45500442,0.7993,3433,Commercial Services
RGR,67.54,-0.88054006,-0.6,Strong Buy,165576,1182259199,18.0445951,3.8272,1580,Consumer Durables
RGS,9.5,3.59869138,0.33,Buy,329908,339467084,,-5.3783,9000,Consumer Services
RICK,40.13,16.04973973,5.55,Buy,121708,361166388,,-0.6758,2074,Consumer Services
RIG,2.3,2.22222222,0.05,Buy,19669780,1411677450,,-0.947,6600,Industrial Services
RIGL,3.735,0.67385445,0.025,Buy,1050541,631144035,,-0.1647,163,Health Technology
RILY,41.78,2.07671634,0.85,Buy,65661,1064312460,25.96422228,1.8917,982,Finance
RIOT,14.44,-1.39979515,-0.205,Buy,28795775,973781158,,-0.6301,6,Finance
RLGY,13.97,-2.44413408,-0.35,Buy,485266,1612934290,,-2.5188,10150,Finance
RLMD,33,0.30395137,0.1,Sell,38086,535969500,,-2.9263,4,Health Technology
RM,28.465,0.37023977,0.105,Buy,23255,322673547,11.36400064,2.5645,1638,Finance
RMAX,37.36,-2.14772132,-0.82,Strong Buy,29614,697750720,55.15746894,0.6961,500,Finance
RMG,29.12,14.73601261,3.74,Buy,4409239,829437500,1937.40458015,0.0131,5,Finance
RMG.U,31.72,9.34160634,2.71,Buy,3808,834037000,,,5,Finance
RMNI,4.55,-1.08695652,-0.05,Buy,90710,347096750,,-0.2556,1270,Technology Services
RMR,38.33,2.21333333,0.83,Buy,46149,629836974,21.40166648,1.7652,600,Finance
RNA,29.9075,0.19262982,0.0575,Sell,84712,1122326790,,,,Health Technology
RNLX,13.45,-1.82481752,-0.25,Buy,35978,470016779.4172482,,-0.15370872,19,Technology Services
RNST,32.9,2.90897717,0.93,Buy,110979,1847139511,20.05520356,1.5999,2527,Finance
ROAD,27.9,0.3236246,0.09,Buy,143188,1440568591,35.64470649,0.7826,2289,Industrial Services
ROIC,13.28,0.22641509,0.03,Buy,305708,1563570000,46.77020826,0.2837,73,Finance
RPAI,8.505,-0.40983607,-0.035,Buy,452168,1829720000,63.82660688,0.134,215,Finance
RPLA,10.3,-0.09699321,-0.01,Strong Buy,311621,452634901,359.23344948,0.0287,3,Finance
RPLA.U,11.0159,0.60182648,0.0659,Strong Buy,2112,481199000,,,3,Finance
RPT,8.24,-0.36275695,-0.03,Buy,131798,662865000,12.05012385,0.7669,104,Finance
RPTX,33.42,-1.61907565,-0.55,Buy,85928,1228686300,,,,Health Technology
RRBI,49.42,-0.32271077,-0.16,Sell,4537,362017809,13.18617021,3.7754,325,Finance
RRC,7.415,8.09037901,0.555,Buy,4321064,1901990860,,-10.0941,655,Energy Minerals
RRGB,19.5,-0.40858018,-0.08,Buy,419381,303410526,,-18.596,24586,Consumer Services
RRR,25.48,2.7833804,0.69,Buy,796055,1816743119,,-2.5046,14000,Consumer Services
RTLR,9.76,-0.30643514,-0.03,Buy,235662,430824614,12.2574183,0.7987,712,Industrial Services
RUBY,8,6.10079576,0.46,Buy,537907,649009678,,-2.1383,223,Health Technology
RUTH,17.21,0.87924971,0.15,Buy,199877,602717819,,-0.3703,5740,Consumer Services
RVNC,27.335,-2.9296875,-0.825,Strong Buy,1897150,1806145288,,-4.6024,193,Health Technology
RVP,11.475,-1.41752577,-0.165,Buy,928768,388211186,23.81342062,0.4955,140,Health Technology
RWT,8.965,4.60910152,0.395,Buy,1406164,959223000,,-5.3478,372,Finance
RYAM,6.295,0.39872408,0.025,Buy,288091,398756775,,-1.0109,4000,Process Industries
RYI,12.09,2.54452926,0.3,Buy,41519,461220540,,-0.5866,4500,Non-Energy Minerals
RYTM,29,2.94639688,0.83,Buy,283960,1280168112,,-3.028,70,Health Technology
SA,20.66,1.42366225,0.29,Buy,208932,1531501008,,-0.0633352,,Non-Energy Minerals
SAFT,78.315,1.78710684,1.375,Buy,30699,1166921395,10.3526689,7.4921,609,Finance
SAH,38.14,0.0787195,0.03,Sell,94115,1605468046,,-1.4657,9300,Retail Trade
SAND,7.265,3.04964539,0.215,Strong Sell,1151517,1397752734,169.98262635,0.04461913,,Non-Energy Minerals
SASR,32,3.19251854,0.99,Buy,38286,1505292800,18.09640523,1.7219,932,Finance
SBCF,29.15,3.14932767,0.89,Buy,73258,1609819748,19.86643234,1.4338,867,Finance
SBE,46.29,2.34357727,1.06,Buy,6320882,1827390354,9230.6122449,0.0049,3,Finance
SBE.U,52.4,3.94762944,1.99,Strong Buy,26504,1979350000,,,3,Finance
SBH,12.725,2.45571659,0.305,Strong Buy,687801,1431609660,12.66313214,0.9902,30000,Retail Trade
SBLK,8.67,-3.23660714,-0.29,Buy,1060233,832905225,,,181,Transportation
SBR,28.13,-0.60070671,-0.17,Sell,71450,412594000,10.83792892,2.6112,,Energy Minerals
SBSI,31.27,2.22294868,0.68,Buy,43984,1033503125,14.58541935,2.1024,845,Finance
SBTX,35.595,11.234375,3.595,Neutral,138328,1238410562,,,,Health Technology
SCHL,23.59,2.20970537,0.51,Sell,73057,809508320,,-1.7717,8300,Consumer Services
SCHN,31.01,2.00657895,0.61,Buy,94490,850515626,,-0.1514,3032,Non-Energy Minerals
SCPL,14.055,-0.67137809,-0.095,Sell,465124,320229372,16.07223989,0.9184,501,Technology Services
SCS,13.07,3.81254964,0.48,Buy,499547,1494623654,17.80763791,0.7106,12700,Producer Manufacturing
SCSC,24.98,2.04248366,0.5,Sell,22478,634756788,,-8.5182,2200,Distribution Services
SCU,14.94,-0.4,-0.06,Buy,27458,337361634,,0.2606,390,Finance
SCVL,38.99,4.2513369,1.59,Strong Buy,55599,549899364,45.43797837,0.8464,5100,Retail Trade
SCVX,10.71,0.56338028,0.06,Buy,49680,308806625,,,,Finance
SCWX,14.73,0.06793478,0.01,Buy,173196,1213006075,,-0.2173,2685,Technology Services
SDC,13.695,1.97319434,0.265,Buy,2493926,1554458430,,-0.8919,,Health Services
SELB,3.34,2.14067278,0.07,Buy,2297786,360820200,,-0.8329,39,Health Technology
SENEA,39.14,0.33324789,0.13,Sell,7319,355369282,4.22813045,9.315,3200,Consumer Non-Durables
SENEB,39.5,0,0,Sell,227,358637880,4.41130247,9.315,3200,Consumer Non-Durables
SFL,6.1,3.04054054,0.18,Sell,718629,739346305,,-0.3555,11,Transportation
SFT,9.35,-0.84835631,-0.08,Buy,1081897,761952960,,-0.1213,3,Finance
SFTW,10.5,0.96153846,0.1,Strong Buy,50668,415078125,,-0.0149,5,Finance
SFTW.U,11.07,-0.87750716,-0.098,Buy,1600,441485000,,,5,Finance
SG,12.5,-0.03998401,-0.005,Buy,9793,1441237500,,-2.9079,1076,Finance
SGC,23.765,2.25903614,0.525,Strong Buy,26710,370131300,11.33326831,2.0937,3400,Consumer Non-Durables
SGH,35.48,0.2259887,0.08,Buy,100249,867391296,,-0.0529849,1754,Electronic Technology
SGRY,28.41,2.23101835,0.62,Buy,65774,1435567164,,-3.6612,6900,Health Services
SGTX,40.7,-10.25358324,-4.65,Strong Buy,155938,1234783270,,,,Health Technology
SGU,9.46,0.21186441,0.02,Sell,55968,392274982,9.49889314,0.9938,3157,Utilities
SHI,20.7001,-0.04780299,-0.0099,Sell,22220,723814000,,-0.1171,8878,Process Industries
SHYF,28.1539,0.12055477,0.0339,Buy,113634,1000924328,,0.0038,2097,Producer Manufacturing
SI,68.22,-0.23398655,-0.16,Buy,965448,1271529151,63.52066883,1.1022,215,Finance
SIBN,30.69,1.05367139,0.32,Buy,174849,994123776,,-1.6029,262,Health Technology
SIG,27.26,-0.40189989,-0.11,Sell,537746,1426755688,,-2.2251,26126,Retail Trade
SIGA,7.36,0.54644809,0.04,Strong Buy,50846,569660320,18.11881188,0.4049,41,Health Technology
SII,29.1531,-0.63701431,-0.1869,Strong Sell,59419,714245119,34.05535714,0.9025641,126,Finance
SILV,9.93,2.68872802,0.26,Buy,438788,921915120,,-0.71607711,,Non-Energy Minerals
SIM,9.89,2.27507756,0.22,Buy,898,1604280000,,-0.0208,4201,Producer Manufacturing
SIMO,45.26,-0.91943958,-0.42,Buy,122367,1588640000,15.37425956,2.9884,1237,Electronic Technology
SITC,10.155,0.14792899,0.015,Buy,928028,1959250000,63.02050963,0.161,361,Finance
SITM,108.49,-2.83027318,-3.16,Buy,93577,1834962464,,-0.6917,143000,Electronic Technology
SJW,66.63,0.180424,0.12,Buy,17651,1903270730,44.69457698,1.4983,732,Utilities
SKT,10.32,0.58479532,0.06,Buy,1326009,958831000,,-0.5347,636,Finance
SKY,31.555,-0.01584284,-0.005,Buy,143558,1787237334,34.2336479,0.926,6600,Consumer Durables
SLCA,7.17,-0.69252078,-0.05,Buy,802679,532440000,,-5.6068,2177,Non-Energy Minerals
SLDB,7.13,2.00286123,0.14,Buy,476085,605284218,,-2.0824,121,Health Technology
SLN,20.01,9.22489083,1.69,Buy,171,510319341.6076279,,-0.34868649,,Health Technology
SLP,73.31,0.13659336,0.1,Buy,121697,1460437006,145.43106873,0.5239,137,Technology Services
SLRC,17.275,2.09810875,0.355,Sell,74019,730900536,,-0.1176,,Finance
SM,6.04,11.85185185,0.64,Buy,4488386,694312380,,-6.1984,530,Energy Minerals
SMCI,30.32,1.74496644,0.52,Buy,186585,1570033272,18.86911923,1.6407,3987,Electronic Technology
SMMC,15.88,-2.27692308,-0.37,Buy,516690,496250000,682.77310924,0.0238,2,Finance
SMMT,5.9301,-1.165,-0.0699,Buy,74014,487810050,,,70,Health Technology
SMP,41.535,-0.58640498,-0.245,Sell,74294,933757760,15.93987257,2.6698,4200,Consumer Durables
SMTI,52.3,-0.22892026,-0.12,Buy,13348,329174631,,-1.2884,40,Health Services
SMTS,3.11,1.3029316,0.04,Buy,213927,507936000,24.85304545,0.12442448,1445,Non-Energy Minerals
SNDX,24.37,1.49937526,0.36,Buy,1153549,1125187200,,-1.8831,35,Health Technology
SNEX,55.97,3.85971423,2.08,Sell,42788,1087771353,6.25994633,8.7878,2950,Finance
SNR,5.2401,0.0019084,0.0001,Buy,199539,435045000,,-0.3534,19,Finance
SOAC,11.08,3.93996248,0.42,Buy,1061029,415125000,,,3,Finance
SOAC.U,12.2,4.27350427,0.5,Strong Buy,298725,438750000,,,3,Finance
SOGO,8.2,-1.44230769,-0.12,Sell,480168,905491000,,-0.1233,2738,Technology Services
SOHU,16.75,-2.16121495,-0.37,Sell,155773,672280000,,-3.7393,7800,Technology Services
SOL,9.77,-18.58333333,-2.23,Buy,7079734,576983000,,-0.2119,159,Electronic Technology
SOLO,7.21,-2.03804348,-0.15,Buy,12294811,588681344,,-0.5659,63,Consumer Durables
SP,28.995,3.59056806,1.005,Buy,87292,670198531,,-7.82,23900,Commercial Services
SPFI,19.04,0.42194093,0.08,Buy,6277,343847168,8.78917115,2.1912,679,Finance
SPH,14.6,-2.01342282,-0.3,Strong Sell,210910,912606580,15.39415229,0.9775,3169,Utilities
SPNE,17.46,-4.74631751,-0.87,Strong Buy,45041,482197595,,-1.667,386,Health Technology
SPNS,30.31,3.23569482,0.95,Buy,81591,1629033720,46.58838464,0.6416,2959,Technology Services
SPPI,3.825,-10,-0.425,Sell,2390669,559610870,,-1.3772,146,Health Technology
SPRB,23.885,8.8650866,1.945,Buy,84065,554466390,,,,Health Technology
SPRO,21.46,-1.33333333,-0.29,Buy,256387,586095350,,-4.2402,57,Health Technology
SPTN,17.195,1.86611374,0.315,Sell,227168,616131494,8.7606394,1.9269,17200,Distribution Services
SPWH,17.8997,1.35730464,0.2397,Buy,5129885,780502952,10.9587341,1.6424,5400,Retail Trade
SQZ,26.62,-11.53207046,-3.47,Buy,41035,657966540,,,,Health Technology
SRAC,18.26,2.87323944,0.51,Buy,730645,401914350,2017.04545455,0.0088,3,Finance
SRACU,20.53,3.47782258,0.69,Buy,3650,438613000,,,3,Finance
SRCE,39.55,3.18288547,1.22,Buy,18785,1010644880,12.79586046,2.9955,1175,Finance
SRDX,39.07,-1.68595873,-0.67,Sell,5100,534325227,500.50377834,0.084,370,Health Technology
SRG,14.76,2.85714286,0.41,Sell,390562,554551000,,-2.6469,77,Finance
SRI,30.2,-0.69056232,-0.21,Buy,18294,815560060,,-0.2756,4700,Producer Manufacturing
SRLP,18.4036,-0.62850972,-0.1164,Buy,24457,422149138,12.13789487,1.5327,665,Industrial Services
SRRK,51.34,0.64693197,0.33,Buy,91940,1727015992,,-2.4072,93,Health Technology
SRT,7.93,-0.12594458,-0.01,Buy,46696,319521904,,-0.9528,47000,Commercial Services
SSP,14.56,4,0.56,Buy,120766,1189722489,34.38958487,0.4126,5900,Consumer Services
SSPK,13.375,2.88461538,0.375,Buy,1937938,419375000,167.74193548,0.0775,3,Finance
SSPKU,15.14,4.48585231,0.65,Strong Buy,31943,452813000,,,3,Finance
SSTI,39.77,0.65806125,0.26,Buy,25431,457581689,167.48622298,0.2433,108,Electronic Technology
SSYS,23.295,3.12084993,0.705,Strong Buy,1206173,1282460894,,-8.312,2268,Electronic Technology
STAR,15,1.76390773,0.26,Buy,273188,1090420000,,-1.3233,155,Finance
STBA,23.69,2.2442814,0.52,Buy,35348,932842911,43.70049038,0.5307,1201,Finance
STC,48.47,-0.41093076,-0.2,Buy,73614,1295618857,12.59542972,3.8843,5300,Finance
STFC,18.235,2.96442688,0.525,Buy,55123,797409582,,-0.8245,1978,Finance
STKL,10.46,-0.09551098,-0.01,Buy,453577,941198031,,-0.1195583,1900,Consumer Non-Durables
STNG,11.39,5.26802218,0.57,Sell,1003005,662361142,3.44300897,3.3507,22,Transportation
STPK.U,22.17,2.35457064,0.51,Buy,123232,1038560000,,,,Finance
STRL,19,0,0,Buy,167204,536110981,9.08960436,2.113,2800,Industrial Services
STRO,21.83,-1.35562585,-0.3,Buy,272356,844273854,,-0.0213,168,Health Technology
STXS,5.305,0.85551331,0.045,Buy,136890,391270536,,-0.1117,118,Health Technology
SUPN,25.88,14.92007105,3.36,Buy,4388956,1350903918,9.34711327,2.4601,464,Health Technology
SURF,10.02,-0.98814229,-0.1,Buy,2143393,409616383,,-0.6028,49,Health Technology
SVC,11.28,1.80505415,0.2,Buy,458738,1826250000,,-1.1468,,Finance
SVM,6.495,2.12264151,0.135,Buy,793679,1137054490,27.42211104,0.23499906,898,Non-Energy Minerals
SWBI,18.16,0.66518847,0.12,Buy,1187740,1016620408,26.22474197,0.7115,1970,Electronic Technology
SWCH,16.485,0.64102564,0.105,Strong Buy,609337,1961094288,129.79397781,0.1295,789,Technology Services
SWIR,14.0125,0.44802867,0.0625,Buy,294824,511452046,,-1.70181546,1280,Electronic Technology
SWM,39.64,-0.70140281,-0.28,Buy,77629,1241655612,14.12897289,2.8465,3400,Process Industries
SWN,3.63,9.66767372,0.32,Strong Buy,32593923,1968334830,,-5.3226,923,Energy Minerals
SXC,4.26,-0.46728972,-0.02,Sell,622558,353005947,48.69169511,0.0881,895,Energy Minerals
SXI,75.34,1.9899824,1.47,Sell,28080,933219476,52.34181251,1.421,3800,Producer Manufacturing
SY,11.32,0.62222222,0.07,Strong Sell,374052,1201160000,229.12423625,0.0492,1218,Technology Services
SYBT,39.82,2.54957507,0.99,Sell,26796,900872400,15.29522984,2.564,615,Finance
SYKE,38.0197,1.65695187,0.6197,Sell,50022,1504280310,28.43457766,1.3215,54900,Technology Services
SYRS,15.05,7.27013542,1.02,Buy,405164,689451035,,-1.6541,83,Health Technology
SYX,36.25,0.66648153,0.24,Buy,48491,1356199500,22.5372387,1.6034,1430,Retail Trade
TA,35.23,-0.31126203,-0.11,Buy,57365,488583270,9.08462772,3.6182,21909,Consumer Services
TAC,7,1.44927536,0.1,Buy,48806,1919400000,,-0.28493356,1543,Utilities
TACO,9.4,1.51187905,0.14,Buy,144856,351224486,,-5.7036,7844,Consumer Services
TALO,8.3,7.51295337,0.58,Sell,680224,677062400,,-0.152,440,Energy Minerals
TARS,42.585,-9.20042644,-4.315,Strong Buy,57279,865344234,,,,Health Technology
TAST,6.39,2.40384615,0.15,Sell,172234,332864685,,-0.4092,31500,Consumer Services
TBBK,13.47,2.12282032,0.28,Buy,186644,776901241,13.265614,1.0055,612,Finance
TBI,19.175,2.87017167,0.535,Buy,40660,680190940,,-3.7879,6200,Commercial Services
TBIO,24.3101,-0.57218814,-0.1399,Buy,791581,1806770390,,-1.1007,93,Health Technology
TBK,49,-0.18333673,-0.09,Buy,164145,1217728400,25.41153329,1.9414,1107,Finance
TBPH,18.52,-2.83315845,-0.54,Buy,110266,1184933676,,-4.7299,316,Health Technology
TCBK,34.805,2.12734742,0.725,Buy,17654,1036123967,16.12414837,2.1216,1184,Finance
TCDA,7.345,-1.27688172,-0.095,Sell,239439,367601463,,-5.3732,119,Health Technology
TCMD,42.88,2.41222833,1.01,Strong Buy,54010,834193742,,-0.4349,629,Health Technology
TCPC,11.39,1.69642857,0.19,Neutral,219542,658547220,27.75024777,0.4036,,Miscellaneous
TCRR,30.27,1.03471295,0.31,Buy,211828,1013358072,,-2.4136,83,Health Technology
TCS,13.18,9.46843854,1.14,Buy,2331065,667327320,31.79297597,0.3811,5100,Retail Trade
TCX,74.9,-0.70263821,-0.53,Sell,19150,794411870,85.0778254,0.8959,633,Technology Services
TDW,8.7,4.06698565,0.34,Sell,110158,353160886,,-5.6632,5300,Industrial Services
TELL,1.36,5.42635659,0.07,Buy,6566937,451083360,,-0.982,176,Energy Minerals
TEN,10.5816,7.64598169,0.7516,Buy,800615,860327538,,-24.3866,78000,Producer Manufacturing
TEO,6.74,-3.02158273,-0.21,Strong Sell,157890,873001000,,0.3459,23728,Communications
TFFP,15.59,6.34379263,0.93,Strong Buy,277907,345618965,,-2.6438,4,Health Technology
TG,16.35,5.68842922,0.88,Sell,294594,547019074,,-2.3796,3000,Producer Manufacturing
TGB,1.34,5.51181102,0.07,Strong Buy,1405635,371369240,,-0.11903425,,Non-Energy Minerals
TGH,19.37,-1.22386537,-0.24,Buy,66536,986860823,18.78172589,1.0485,170,Finance
TGI,12.8,4.48979592,0.55,Buy,811888,667016960,,-7.7158,9989,Electronic Technology
TGLS,6.99,-0.14285714,-0.01,Buy,45668,333246852,19.39058172,0.361,5528,Producer Manufacturing
TGP,11.22,0.26809651,0.03,Sell,502198,977766244,10.08289782,1.1116,2009,Transportation
TGS,5.43,-0.36697248,-0.02,Sell,109751,381955000,5.27691712,1.0328,1118,Energy Minerals
THBR,12.125,7.30088496,0.825,Buy,4535336,519871875,164.24418605,0.0688,3,Finance
THCB,19.56,7.06075534,1.29,Strong Buy,4789102,698739030,267.49633968,,2,Finance
THCBU,24.62,9.76370932,2.19,Strong Buy,707,795973000,,,2,Finance
THFF,38.9956,2.05600628,0.7856,Buy,13419,534805156,9.99424566,3.8232,957,Finance
THR,15.49,2.04216074,0.31,Buy,33907,513965945,,-0.0204,1335,Producer Manufacturing
TIGR,6.9575,-11.70685279,-0.9225,Buy,5557369,933632000,152.71317829,0.0526,650,Finance
TILE,9.58,4.35729847,0.4,Buy,233162,562052852,,-1.2852,4110,Producer Manufacturing
TISI,11.07,4.04135338,0.43,Buy,102342,338744574,,-7.5154,6800,Commercial Services
TITN,18.94,2.32306861,0.43,Buy,53615,426981294,21.64912281,0.8551,1612,Distribution Services
TLMD,7.96,0.56854075,0.045,Sell,160422,611120244,,,,Technology Services
TLND,38.22,-1.31680868,-0.51,Strong Sell,286758,1201300000,,-2.3058,1219,Technology Services
TLRY,9.1295,7.91371158,0.6695,Buy,16301655,1444807282,,-4.5518,1646,Process Industries
TLS,30.56,5.74394464,1.66,Buy,1337324,1929398060,,-0.0874,730,Commercial Services
TMDX,18.85,0.53333333,0.1,Buy,75435,511981080,,-1.4022,109,Health Technology
TMP,70.21,3.50877193,2.38,Buy,13636,1048312531,13.56681401,5.0144,1047,Finance
TNC,69.6914,2.6685327,1.8114,Buy,44744,1286904074,30.02742635,2.2991,4400,Producer Manufacturing
TNK,11.33,5.78898226,0.62,Sell,379873,434665219,1.62817921,6.6426,2200,Transportation
TOWN,23.26,2.51211988,0.57,Buy,32635,1686329280,12.57203014,1.8071,2446,Finance
TPB,45.68,2.12385424,0.95,Buy,42446,875416088,111.43497758,0.4209,466,Consumer Non-Durables
TPC,13.55,3.19878142,0.42,Buy,200538,688708560,,-0.2735,9100,Industrial Services
TPCO,12.45,1.2195122,0.15,Buy,19840,455747928,,-0.9801,4114,Consumer Services
TPIC,55.66,-4.46275318,-2.6,Buy,1272655,1987188480,,-0.7187,13300,Producer Manufacturing
TPRE,9.21,2.67558528,0.24,Buy,102512,879826695,22.19198417,0.4116,35,Finance
TPVG,13.09,3.23343849,0.41,Buy,273970,404767701,10.4405105,1.2145,,Finance
TR,30.02,0.13342228,0.04,Strong Sell,60041,1992814824,34.12635174,0.8785,2000,Consumer Non-Durables
TRC,15.04,2.52215406,0.37,Buy,45281,395127714,42.21582734,0.3489,106,Finance
TRHC,40.1,2.79415534,1.09,Buy,151492,954311400,,-2.6566,1286,Technology Services
TRIL,12.5,3.90689942,0.47,Sell,1268315,1108555000,,,29,Health Technology
TRIT,11.8017,14.24685382,1.4717,Buy,3272196,308251575,217.93248945,0.0474,3,Technology Services
TRMD,7.192,2.59629101,0.182,Sell,8930,536113256,1.78220458,3.94144382,455,Transportation
TRMK,27.11,3.04066895,0.8,Buy,58666,1719419218,11.76391683,2.2421,2844,Finance
TRS,31.74,1.30864986,0.41,Strong Buy,89468,1373261427,,-1.5297,3500,Producer Manufacturing
TRST,6.6,2.16718266,0.14,Buy,153318,636455820,11.88373804,0.5437,,Finance
TRTX,11.0567,2.75743494,0.2967,Buy,276700,825903000,,-1.6858,,Finance
TRUE,4.495,0.89786756,0.04,Buy,240773,467382060,,-0.1792,709,Technology Services
TRVN,2.4454,3.61864407,0.0854,Buy,3666707,383153200,,-0.2233,24,Health Technology
TSC,16.7,1.70523752,0.28,Buy,36112,498157660,12.00819073,1.4009,276,Finance
TSE,50.95,4.81382432,2.34,Buy,258810,1951909785,,-1.3963,2700,Process Industries
TSHA,26.8,10.33347056,2.51,Buy,106175,1007851766,,,,Health Technology
TSLX,20.705,1,0.205,Buy,79265,1400239811,8.49353663,2.4136,,Finance
TTCF,25.5349,-1.25715391,-0.3251,Buy,1960012,654936793,,-0.331,2,Consumer Non-Durables
TTGT,60.77,2.84312066,1.68,Strong Buy,156816,1707557999,94.00254534,0.6414,649,Technology Services
TTMI,13.67,1.18430792,0.16,Buy,731014,1460764270,,-0.6874,25700,Electronic Technology
TUFN,12.425,-2.62539185,-0.335,Buy,186621,444108564,,-1.0789,568,Commercial Services
TUP,35.635,6.94777911,2.315,Buy,602190,1754318125,104.22270879,0.3777,11300,Producer Manufacturing
TVTX,27.8,0.43352601,0.12,Buy,218308,1419240040,,-1.7097,221,Health Technology
TVTY,19.32,1.89873418,0.36,Buy,97177,941279328,,-11.0493,1000,Health Services
TWI,4.89,4.48717949,0.21,Buy,217940,300133530,,-1.1249,6200,Producer Manufacturing
TWNK,14.15,1.87185025,0.26,Strong Buy,484635,1786530860,27.9027722,0.51,2000,Consumer Non-Durables
TWO,6.65,4.06885759,0.26,Buy,3902993,1748940000,,-6.5189,,Finance
TXMD,1.21,1.68067227,0.02,Sell,2583436,361216825,,-0.7091,348,Health Technology
UAVS,8.29,22.09131075,1.5,Buy,25039975,478338300,,-0.3899,10,Electronic Technology
UBA,13.98,1.74672489,0.24,Buy,96529,550519000,62.94090701,,,Finance
UBP,11.61,2.20070423,0.25,Buy,8359,455160000,52.03847916,,,Finance
UCTT,31.09,-2.93474867,-0.94,Sell,225703,1260562500,29.42311225,1.1132,4400,Electronic Technology
UE,13.51,0.37147103,0.05,Buy,361990,1570800000,22.30323115,0.6525,117,Finance
UEC,1.75,6.70731707,0.11,Buy,2670415,349348545,,-0.0781,48,Non-Energy Minerals
UEIC,52.15,1.14429791,0.59,Buy,22700,717046855,21.89291325,2.4009,4347,Consumer Durables
UFCS,24.22,1.85029437,0.44,Buy,39061,606255664,,-5.0753,1185,Finance
UFI,17.1,4.2047532,0.69,Buy,136807,314638995,,-3.1147,2560,Process Industries
UFPT,46.03,3.53126406,1.57,Buy,43773,346671049,22.39685658,2.0066,1154,Process Industries
UFS,30.93,0.71637903,0.22,Buy,123155,1708269775,,-1.8267,10000,Process Industries
UHT,62.56,-2.79676818,-1.8,Sell,25649,886269000,43.66350068,1.4764,,Finance
UIS,18.89,1.88781014,0.35,Strong Buy,165221,1190785931,,-2.3483,21000,Technology Services
ULH,20.97,0.52732502,0.11,Sell,8671,564487236,13.90203266,1.5006,6541,Transportation
UMH,14.98,-0.72895958,-0.11,Buy,81074,629396000,,-1.1837,420,Finance
UNFI,16.47,3.91167192,0.62,Sell,743541,925111392,8.35133569,2.0058,28300,Distribution Services
UPLD,47.42,0.16899028,0.08,Buy,270751,1395429248,,-2.5908,832,Technology Services
URGN,18.75,-2.54677755,-0.49,Sell,55593,413803763,,-6.3905,173,Health Technology
UROV,16.03,-0.06234414,-0.01,Buy,366058,508487630,,-5.1479,,Health Technology
USAC,13.03,2.03602193,0.26,Buy,63213,1262652605,,-6.5426,879,Industrial Services
USAS,2.91,3.19148936,0.09,Buy,1169134,343310160,,-0.31532847,629,Non-Energy Minerals
USAT,11.25,4.07030527,0.44,Buy,764652,734136750,,-0.5669,147,Electronic Technology
USCR,39.15,2.35294118,0.9,Buy,127262,653687440,20.56119981,1.8617,1791,Non-Energy Minerals
USLM,115.5599,0.69701987,0.7999,Buy,1719,650690063,24.9104604,4.6153,282,Non-Energy Minerals
USNA,78.67,1.62769668,1.26,Strong Buy,19666,1655051593,14.30577886,5.4343,1909,Consumer Non-Durables
