Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
KC,45.55,8.04079696,3.39,Buy,1646500,9191630000,,-0.853,1841,Technology Services
KEX,51.44,3.10683504,1.55,Buy,140686,3086004600,,-4.8778,3350,Transportation
KFY,44.245,1.78283874,0.775,Buy,251541,2385673317,156.81818182,0.2804,8198,Commercial Services
KGC,7.375,2.43055556,0.175,Sell,8892928,9286254000,8.3921466,0.86176305,,Non-Energy Minerals
KIM,14.42,0.20847811,0.03,Buy,1145396,6223660000,7.14711433,2.0192,502,Finance
KLIC,33.08,0.70015221,0.23,Buy,151197,2055030709,39.78924419,0.8331,2544,Electronic Technology
KMPR,77.405,1.11691705,0.855,Buy,52985,5062937202,11.68916443,6.6275,8900,Finance
KMT,37.87,0.6913055,0.26,Buy,99845,3151996600,,-0.4061,9000,Producer Manufacturing
KNSL,213.605,-2.25369514,-4.925,Sell,376278,4855507267,72.96981434,3.0702,275,Finance
KNX,42.27,-0.25955639,-0.11,Buy,700718,7169457880,21.63238222,1.9677,23600,Transportation
KOD,153.48,1.16669962,1.77,Buy,119451,7795593221,,-2.318,39,Health Technology
KOF,45.12,1.41604855,0.63,Sell,33211,2336650000,134.8590482,0.3299,82186,Consumer Non-Durables
KRC,55.59,-0.53676865,-0.3,Sell,431261,6441380000,34.41714391,1.6326,267,Finance
KRNT,90.755,-0.26923077,-0.245,Buy,196343,3955647430,,-0.1466,547,Producer Manufacturing
KRTX,104.18,-0.07673125,-0.08,Buy,44448,2793515786,,-2.0082,19,Health Technology
KSS,39.525,3.46858639,1.325,Buy,2317698,6248852324,,-1.5649,122000,Retail Trade
KT,11.26,0.89605735,0.1,Buy,163121,5476710000,10.71222883,1.0421,23372,Communications
KTB,41.99,1.76926806,0.73,Buy,117987,2402054746,44.87221316,0.9409,15100,Consumer Non-Durables
KTOS,26.38,1.15030675,0.3,Buy,568183,3235848160,686.31578947,0.0393,3000,Electronic Technology
KURA,36.3,-3.35463259,-1.26,Sell,325387,2352897030,,-1.6353,60,Health Technology
KW,17.95,1.69971671,0.3,Buy,224872,2546179450,31.07394366,0.5779,318,Finance
KWR,248.24,-0.85470085,-2.14,Buy,27113,4426516384,724.47916667,0.3514,4500,Process Industries
KYMR,80.28,4.12451362,3.18,Buy,60983,3570494259,,,54,Health Technology
LAD,290.13,3.88498997,10.85,Buy,93162,7698678075,18.48031074,15.2562,14320,Retail Trade
LAMR,81.21,-1.18033585,-0.97,Buy,200944,8287700000.000001,34.94196182,2.3562,3600,Finance
LANC,172.835,1.83537591,3.115,Buy,48349,4749082758,35.42549016,4.8471,3200,Consumer Non-Durables
LAUR,15.015,0.77181208,0.115,Buy,195639,3160533240,,-2.8135,50000,Commercial Services
LAZ,40.76,2.02753442,0.81,Buy,239392,4596342160,15.6195019,2.6712,3018,Finance
LCII,134.74,1.23976257,1.65,Buy,23612,3391792328,24.252861,5.5161,10500,Producer Manufacturing
LEA,163,2.62544859,4.17,Buy,237064,9776718192,90.03968254,1.795,164100,Producer Manufacturing
LECO,118.88,0.41388631,0.49,Buy,63898,7069876816,35.11076841,3.4067,11000,Producer Manufacturing
LEG,41.83,1.30782272,0.54,Sell,397606,5537837500,24.26967613,1.7063,22000,Consumer Durables
LEGN,30.16,-1.27659574,-0.39,Neutral,207631,4032790000,,,645,Health Technology
LESL,27.2,5.22243714,1.35,Buy,733543,5075683200,72.36842105,0.3572,,Retail Trade
LEVI,21.13,0.04734848,0.01,Buy,732384,8403986760,,-0.2198,15800,Consumer Non-Durables
LFUS,252.26,1.32551414,3.3,Buy,36038,6148862726,65.40219619,3.8429,11300,Producer Manufacturing
LGF.A,10.535,14.76034858,1.355,Buy,1086346,2327069684,,-0.4732,1443,Consumer Services
LGF.B,9.6582,14.29822485,1.2082,Buy,829988,2137194928,,-0.4732,1443,Consumer Services
LGIH,110.5234,-3.4392801,-3.9366,Buy,202405,2767319100,11.52482984,10.1444,953,Consumer Durables
LHCG,222.66,2.43835112,5.3,Strong Buy,104842,7036237056,66.0829381,3.3166,30399,Health Services
LILA,11.26,3.49264706,0.38,Sell,187173,2612391951,,-3.3691,10000,Consumer Services
LILAK,11.27,3.20512821,0.35,Sell,426809,2618192111,,-3.2252,10000,Consumer Services
LITE,98.38,0.64450128,0.63,Buy,882900,7426935000,49.21458061,2.0493,5473,Producer Manufacturing
LIVN,67.79,-1.3820192,-0.95,Buy,214748,3294349956,,-4.2768,4000,Health Technology
LMND,129.49,8.74202217,10.41,Buy,4136847,7393571461,,,279,Finance
LNC,49.7,3.60642068,1.73,Buy,538823,9603337850,12.06883538,4.0236,11357,Finance
LOPE,94.63,1.54523017,1.44,Buy,104538,4434087373,17.9549921,5.224,4350,Commercial Services
LPL,8.185,5.07060334,0.395,Buy,200430,5574770000,,-2.8972,26665,Electronic Technology
LPLA,104.565,0.9217257,0.955,Buy,272749,8290812459,17.24907187,6.126,4343,Finance
LPRO,33.07,-2.44837758,-0.83,Buy,899704,4226688060,,-1.6287,3,Technology Services
LPSN,65.68,-3.19823139,-2.17,Buy,331092,4406731402,,-1.8708,1341,Technology Services
LPX,38.21,1.70348682,0.64,Buy,461411,4177270040,22.00937317,1.7262,4800,Non-Energy Minerals
LSCC,43.7,-0.04574565,-0.02,Buy,226856,5956825000,134.19275629,0.3372,747,Electronic Technology
LSI,117,-1.90324474,-2.27,Strong Buy,211716,5796220000,36.7550077,,1943,Finance
LSPD,67.1,0.05964808,0.04,Buy,396701,7017516296,,-0.82335766,1100,Technology Services
LSTR,135.415,-0.34954743,-0.475,Buy,73136,5198318034,29.84035662,4.5539,1333,Transportation
LTHM,19.4,1.04166667,0.2,Buy,3131006,2838278200,,-0.0964,800,Process Industries
LTRPB,30.42,6.69940372,1.91,Sell,4715,2285174736,,-3.8128,4194,Consumer Services
LUNG,65.19,7.78769841,4.71,Buy,272657,2347911925,,-0.7784,180,Health Technology
LXP,10.6818,-1.55023041,-0.1682,Buy,668461,3004930000,17.92499587,0.6129,57,Finance
M,11.1248,9.82033564,0.9948,Buy,20576911,3450962970,,-12.1095,123000,Retail Trade
MAIN,31.1559,-0.26920615,-0.0841,Sell,272348,2066376550,,-0.5584,71,Finance
MAN,92.14,1.96989819,1.78,Buy,116975,5301109048,63.14024177,1.4519,28000,Commercial Services
MANH,107.41,1.11079733,1.18,Strong Buy,89347,6830358528,81.98657097,1.3123,3400,Technology Services
MANT,82.595,0.86091098,0.705,Buy,40088,3333481673,25.71195328,3.2102,8900,Technology Services
MANU,16.73,3.59133127,0.58,Buy,45546,2752481512,,-0.4213,,Consumer Services
MAT,17.59,0.34227039,0.06,Buy,1475411,6132464800,,-0.0127,24000,Consumer Durables
MATX,57.2,2.17934977,1.22,Buy,78143,2464963214,19.71959983,2.858,1988,Transportation
MAXR,34.83,3.81520119,1.28,Buy,635832,2127231801,25.30172341,1.396968,5800,Electronic Technology
MBT,8.8098,0.68342857,0.0598,Buy,1240292,7756140000,10.08761817,0.8681,62885,Communications
MC,47.4738,2.13812392,0.9938,Buy,180791,2636606432,36.82750971,1.3704,879,Finance
MCFE,18.11,4.26021877,0.74,Strong Buy,1057062,7681461299,,-0.1154,,Technology Services
MCRB,25.96,4.76190476,1.18,Buy,786839,2372453200,,-1.1935,108,Health Technology
MCY,51.26,-0.31116297,-0.16,Buy,94608,2834867817,11.88269822,4.3273,4500,Finance
MD,24.39,0.20542317,0.05,Buy,678420,2087742537,,-0.856,13805,Health Services
MDC,50.14,-2.24215247,-1.15,Strong Buy,183732,3245306016,10.7083951,4.9343,1656,Consumer Durables
MDLA,34.68,-1.39323287,-0.49,Buy,608183,5219075810,,-0.95,1579,Technology Services
MDRX,14.4,1.19465917,0.17,Buy,846304,2270201340,,-0.2857,9600,Technology Services
MDU,25.555,0.21568627,0.055,Buy,400319,5131357980,13.71041454,1.8605,13359,Utilities
MED,199.54,2.51220139,4.89,Buy,51942,2348545892,24.36749665,8.0716,550,Consumer Services
MEDP,139.51,-0.33576225,-0.47,Buy,80362,5000883660,42.65602145,3.4683,3500,Commercial Services
MEOH,46.08,-0.58252427,-0.27,Buy,108117,3509592366,,-1.61459854,1544,Process Industries
MGEE,68.89,-0.23171615,-0.16,Sell,21088,2491296626,26.14440953,2.6411,731,Utilities
MGLN,81.815,2.83433886,2.255,Buy,57849,2092364312,14.9506718,5.3692,10100,Health Services
MGNI,31.35,15.51215917,4.21,Buy,16291637,3500957930,,-0.6036,444,Commercial Services
MGP,31.58,-0.40996531,-0.13,Buy,208484,4168439999.999999,65.19325658,0.4879,4,Finance
MHK,137.2951,1.19783298,1.6251,Buy,220107,9767735934,18.29990423,7.4421,41800,Consumer Durables
MIC,36.475,0.73184203,0.265,Buy,301324,3188391214,,-10.0641,3379,Finance
MIDD,130.8,1.79780528,2.31,Buy,321738,7269083733,26.92581727,4.7759,9778,Producer Manufacturing
MIME,58.02,-0.30927835,-0.18,Buy,354782,3707031246,238.32923833,0.2516,1800,Technology Services
MKSI,149.04,0.44480388,0.66,Buy,197182,8219838868,29.613811,5.0345,5500,Electronic Technology
MLCO,18.44,0.93048714,0.17,Sell,502629,8713920000,,-2.0857,23078,Consumer Services
MLHR,34.16,2.86058416,0.95,Sell,552113,2010284304,,-0.2025,7600,Producer Manufacturing
MLI,35.12,1.76760359,0.61,Buy,58193,2004656624,14.82388316,2.3511,4964,Producer Manufacturing
MMP,43.54,0.97402597,0.42,Buy,618440,9739292807,10.65717605,4.0497,1884,Industrial Services
MMS,73.07,1.86811655,1.34,Buy,280633,4490334175,21.10450747,3.4123,34300,Commercial Services
MMSI,53.805,-0.76540022,-0.415,Sell,123217,2988733238,,-0.5314,6355,Health Technology
MMYT,26.995,-0.16642012,-0.045,Buy,140258,2787363623,,-4.0038,3960,Consumer Services
MNSO,30,8.14708003,2.26,Buy,1440945,6282080000,,-0.8647,,Retail Trade
MOG.A,78.06,-0.21730794,-0.17,Buy,45263,2499420313,591.30763416,0.1549,12623,Electronic Technology
MOMO,13.63,0.51622419,0.07,Sell,3480126,2285180000,8.59751458,1.7135,2350,Technology Services
MOR,27.42,-0.68815647,-0.19,Sell,9864,3615730000,129.9905838,0.2154,426,Health Technology
MORN,223.15,1.19263559,2.63,Buy,45863,9563729912,54.19513394,4.1017,6737,Finance
MOS,22.12,1.14311843,0.25,Buy,2974641,8393052600,,-2.8586,12600,Process Industries
MPLN,9.26,-4.53608247,-0.44,Buy,2911378,6407540420,,,,Finance
MRCY,87.2,2.51587115,2.14,Buy,118513,4884380139,57.06426942,1.5051,1947,Electronic Technology
MRO,6.868,8.84310618,0.558,Buy,24214201,5434963920,,-1.4336,2000,Energy Minerals
MRVI,29.99,-2.81918341,-0.87,Sell,893555,2899395000,,,,Commercial Services
MSA,148.55,1.17831358,1.73,Buy,66379,5791187111,41.56851642,3.5745,4800,Consumer Durables
MSGE,88.21,3.44787147,2.94,Buy,157966,2136630455,,,7600,Consumer Services
MSGS,177.36,1.01953637,1.79,Buy,66603,4276418655,,-5.4295,880,Consumer Services
MSM,85.62,0.01168088,0.01,Buy,281232,4841720554,18.95158612,4.527,6315,Distribution Services
MSP,27.76,-8.2010582,-2.48,Buy,519401,4476297600,,,,Technology Services
MSTR,337.62,1.84615385,6.12,Buy,455764,3128711035,2892.67015707,0.1258,2396,Technology Services
MTG,12.5,1.37875101,0.17,Buy,981708,4230482130,9.24981245,1.3714,724,Finance
MTH,86.115,-0.8462867,-0.735,Sell,198578,3238965992,8.95600883,9.8902,1510,Consumer Durables
MTLS,60.55,4.34258142,2.52,Buy,267252,3086860000,,-0.0705,2177,Technology Services
MTOR,28.1,0.75295805,0.21,Strong Buy,246653,2031955960,8.72107567,3.2966,8600,Producer Manufacturing
MTSI,54.145,0.79113924,0.425,Buy,264676,3679786247,,-0.6944,1050,Electronic Technology
MTX,61.28,1.64206336,0.99,Sell,39412,2085191960,18.81005865,3.2076,3628,Process Industries
MTZ,69.74,1.36627907,0.94,Buy,347908,5151477606,16.44320164,4.2302,,Industrial Services
MUSA,130.065,1.28095312,1.645,Buy,63654,3715657901,10.30641563,12.6001,9900,Retail Trade
MXL,35.84,1.04313504,0.37,Buy,164760,2660424095,,-1.1267,697,Electronic Technology
MYOV,23,0.30527693,0.07,Buy,558612,2079123120,,-2.8065,214,Health Technology
NARI,80.91,3.07006369,2.41,Buy,907994,3938268180,1467.28971963,0.0706,199,Health Technology
NATI,43.07,1.03213699,0.44,Buy,404508,5654077680,28.35761325,1.5116,7300,Technology Services
NAV,44.025,0.14786169,0.065,Buy,401101,4383507183,,-3.4788,12100,Producer Manufacturing
NBIX,98.29,-0.38512212,-0.38,Buy,359041,9185024652,106.25673056,1.0112,700,Health Technology
NCLH,24.345,5.48093588,1.265,Buy,14369382,7698362040,,-13.7189,36000,Consumer Services
NCNO,79.82,-3.43576095,-2.84,Buy,390520,7355879620,,-0.419,877,Technology Services
NCR,36.26,2.6323238,0.93,Buy,1101159,4676492000,11.07349945,3.4608,36000,Electronic Technology
NEO,55.36,-1.96564548,-1.11,Buy,342162,6159944400,,-0.0466,1700,Health Services
NEOG,82.05,0.23210359,0.19,Strong Buy,136567,4349635406,72.26341808,1.1366,1764,Health Technology
NEP,66.54,-1.72795747,-1.17,Buy,408942,4854586450,,-1.304,,Utilities
NEU,397.96,0.91287149,3.6,Strong Buy,27347,4346280344,17.1781279,22.9571,2118,Process Industries
NEWR,69.135,-1.97788175,-1.395,Buy,204611,4217675335,,-2.216,2131,Technology Services
NFE,54.19,1.21404557,0.65,Strong Buy,292009,9441090180,,-3.231,201,Industrial Services
NFG,42.26,0.61904762,0.26,Buy,137152,3846935224,,-1.3542,2162,Energy Minerals
NG,10.015,0.04995005,0.005,Sell,874572,3309017360,,-0.10813922,12,Non-Energy Minerals
NGHC,34.06,0.1175779,0.04,Sell,326162,3864958500,8.72441914,3.9744,9200,Finance
NGM,30.745,1.93965517,0.585,Buy,68324,2121998379,,-1.3308,186,Health Technology
NGVT,74.18,2.78509076,2.01,Buy,82277,3060462130,16.76851228,4.3297,1850,Process Industries
NHI,69.02,-1.4703783,-1.03,Buy,129525,3133280000,16.43054839,4.2683,,Finance
NI,21.94,1.05941962,0.23,Sell,1922721,8411503400,,-0.7737,8363,Utilities
NJR,34.82,1.30928135,0.45,Buy,125871,3346852988,16.71530007,2.065,1156,Utilities
NKLA,15.21,-9.62566845,-1.62,Strong Sell,26453687,5841978480,,-0.6354,256,Consumer Durables
NKTR,18.54,-1.01441538,-0.19,Buy,391961,3324263470,,-2.4743,723,Health Technology
NKTX,75.76,5.28071151,3.8,Strong Buy,86461,2453455758,,,,Health Technology
NLSN,20.26,2.63424519,0.52,Strong Buy,1311588,7232799740,,-0.4211,46000,Commercial Services
NNI,68.695,1.39483395,0.945,Sell,13782,2633869961,16.76357788,4.0415,6600,Finance
NNN,41.49,0.55744062,0.23,Strong Buy,788251,7168020000,33.42243823,1.236,70,Finance
NNOX,54.9,-3.10624779,-1.76,Buy,854333,2498710313,,,20,Health Technology
NOMD,25.37,0.71456927,0.18,Strong Buy,463048,4566420360,21.10422252,1.2018,4775,Consumer Non-Durables
NOV,13.625,4.08708938,0.535,Buy,2449910,5288155680,,-6.7369,35479,Industrial Services
NOVA,47.15,0.42598509,0.2,Buy,1164939,4645493545,,-2.0864,324,Distribution Services
NOVT,121.47,-0.42626445,-0.52,Buy,60697,4270958082,105.71973308,1.1694,2290,Electronic Technology
NRG,35.35,2.3154848,0.8,Strong Buy,880332,8636875665,2.09972956,16.5748,4577,Utilities
NRZ,10.21,2.81973817,0.28,Strong Buy,3748803,4128350000.000001,,-3.1798,3,Finance
NSA,35.22,-1.48251748,-0.53,Buy,477056,2473810000,90.598074,0.4743,459,Finance
NSIT,75.25,1.96476965,1.45,Buy,40074,2641109450,16.14844314,4.6142,11261,Technology Services
NSP,85.515,0.13466042,0.115,Sell,67270,3287521682,21.69770573,3.9525,3500,Commercial Services
NSTG,73.51,0.32755562,0.24,Buy,303754,3242765427,,-1.655,551,Health Technology
NTCT,27.51,-0.28996013,-0.08,Buy,164288,2024075760,92.21256684,0.3025,2502,Technology Services
NTLA,63.9,0.58240201,0.37,Buy,899734,3781171200,,-2.2837,270,Health Technology
NTNX,33.41,-1.32900177,-0.45,Buy,913270,6743779417,,-4.5856,6170,Technology Services
NTRA,109.78,-1.38339921,-1.54,Buy,444856,9371907622,,-2.3868,1039,Health Services
NUS,53.77,2.3021309,1.21,Strong Buy,155382,2744447180,17.75315814,2.9847,24900,Consumer Non-Durables
NUVA,53.405,2.15187452,1.125,Buy,453785,2733928716,,-0.1864,2800,Health Technology
NVAX,129.185,11.97451677,13.815,Buy,5465831,8261616306,,-5.2209,165,Health Technology
NVRO,183.98,0.31624864,0.58,Buy,132442,6334210624,,-2.7204,853,Health Technology
NVST,32.595,0.23062731,0.075,Buy,376949,5203530990,,-0.1178,12500,Health Technology
NVT,23.09,2.03269996,0.46,Buy,287734,3929725800,,-0.2859,9500,Electronic Technology
NVTA,51.61,-2.76940467,-1.47,Buy,2575143,9126555000,,-3.8451,1300,Health Services
NWE,56.02,-0.76173605,-0.43,Sell,92940,2835121100,17.71869801,3.2005,1533,Utilities
NWL,21.26,0.85388994,0.18,Buy,795541,9024861000,,-0.2428,30000,Producer Manufacturing
NXST,103.53,3.91448359,3.9,Buy,278150,4562621550,8.39823994,12.3367,16193,Consumer Services
NYCB,10.315,1.72583826,0.175,Buy,1436631,4785169760,12.21833956,0.8309,2786,Finance
NYT,49.9625,1.30271695,0.6425,Buy,456269,8356882860,52.30116649,0.9504,4500,Consumer Services
OC,77.84,0.50355068,0.39,Buy,531655,8421609730,,-4.9831,19000,Process Industries
OCFT,21.45,-3.9408867,-0.88,Buy,211977,8708560000,,-0.6445,3631,Finance
OFC,25.47,-1.58423493,-0.41,Sell,189379,2903090000,50.07739938,0.5194,394,Finance
OGE,30.88,0.61909417,0.19,Sell,777296,6175617500,,-0.9641,2425,Utilities
OGS,76.05,0.17123288,0.13,Sell,58255,4036691823,21.37628111,3.5697,3600,Utilities
OHI,36.67,-1.21228448,-0.45,Buy,481255,8426389999.999999,55.67721614,0.7021,49,Finance
OIBR.C,2.02,1.50753769,0.03,Buy,1621528,2306990000,,-3.3919,58160,Communications
OLLI,83.45,1.39732685,1.15,Sell,427088,5459811318,23.71416222,3.546,8300,Retail Trade
OLN,26.12,1.55520995,0.4,Buy,729319,4123355440,,-6.4218,6500,Process Industries
OM,54.15,0.27777778,0.15,Buy,248794,2310102460,,,,Health Technology
OMAB,51.27,3.55483741,1.76,Buy,51939,2106310000,29.18877491,1.6962,1160,Transportation
OMCL,119.16,0.59940903,0.71,Buy,76075,5038787520,136.14942529,0.8981,2700,Technology Services
OMF,47.12,2.0797227,0.96,Strong Buy,246913,6329441120,9.88839142,4.677,9700,Finance
OMI,30.985,2.53143614,0.765,Strong Buy,654294,2283659600,,-0.9883,15400,Distribution Services
ONB,16.475,3.4861809,0.555,Buy,221598,2726341170,13.18535697,1.2125,2709,Finance
ONEM,43.765,1.16736015,0.505,Buy,799995,5823309140,,-0.9208,1700,Health Services
